latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,firms_source,request_start_date
-32.80117,-70.95553,318.33,0.34,0.56,2023-10-07,628,N,VIIRS,n,2,280.21,6.42,N,2,VIIRS_SNPP_SP,2023-10-04
-32.80313,-70.95466,337.09,0.5,0.41,2023-10-07,1850,N,VIIRS,n,2,305.62,7.05,D,2,VIIRS_SNPP_SP,2023-10-04
-32.80308,-70.95096,323.41,0.56,0.43,2023-10-08,609,N,VIIRS,n,2,282.79,3.01,N,2,VIIRS_SNPP_SP,2023-10-04
-33.15199,-70.89584,296.1,0.39,0.36,2023-10-09,550,N,VIIRS,n,2,281.39,0.7,N,0,VIIRS_SNPP_SP,2023-10-09
-32.80482,-70.95607,297.7,0.39,0.36,2023-10-09,550,N,VIIRS,n,2,285.02,1.03,N,2,VIIRS_SNPP_SP,2023-10-09
-32.8044,-70.95351,329.74,0.39,0.36,2023-10-09,550,N,VIIRS,n,2,284.91,2.08,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80378,-70.95766,296.17,0.39,0.36,2023-10-09,550,N,VIIRS,n,2,284.79,2.08,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80106,-70.9528,329.11,0.39,0.36,2023-10-09,550,N,VIIRS,n,2,285.45,2.08,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80457,-70.95005,334.82,0.51,0.41,2023-10-09,1813,N,VIIRS,n,2,307.12,4.4,D,2,VIIRS_SNPP_SP,2023-10-09
-32.80165,-70.95353,301.13,0.47,0.4,2023-10-10,531,N,VIIRS,n,2,265.33,1.27,N,2,VIIRS_SNPP_SP,2023-10-09
-33.29415,-70.73091,316.21,0.51,0.5,2023-10-11,512,N,VIIRS,n,2,280.69,3.59,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80341,-70.95277,318.21,0.54,0.51,2023-10-11,512,N,VIIRS,n,2,281.34,3.05,N,2,VIIRS_SNPP_SP,2023-10-09
-33.10329,-70.791,347.11,0.36,0.58,2023-10-11,1915,N,VIIRS,n,2,303.71,3.43,D,0,VIIRS_SNPP_SP,2023-10-09
-33.10234,-70.78719,345.49,0.36,0.58,2023-10-11,1915,N,VIIRS,n,2,304.47,3.43,D,0,VIIRS_SNPP_SP,2023-10-09
-33.09806,-70.79283,354.15,0.36,0.58,2023-10-11,1915,N,VIIRS,n,2,303.06,3.48,D,0,VIIRS_SNPP_SP,2023-10-09
-33.09712,-70.78905,353.81,0.36,0.58,2023-10-11,1915,N,VIIRS,n,2,302.53,3.48,D,0,VIIRS_SNPP_SP,2023-10-09
-33.09285,-70.79467,337.42,0.36,0.58,2023-10-11,1915,N,VIIRS,n,2,301.19,3.48,D,0,VIIRS_SNPP_SP,2023-10-09
-33.29693,-70.73132,295.48,0.46,0.64,2023-10-12,453,N,VIIRS,n,2,280.27,0.61,N,2,VIIRS_SNPP_SP,2023-10-09
-33.2912,-70.72902,297.43,0.46,0.64,2023-10-12,453,N,VIIRS,n,2,280.49,0.61,N,0,VIIRS_SNPP_SP,2023-10-09
-32.79963,-70.95492,317.74,0.49,0.65,2023-10-12,453,N,VIIRS,n,2,281.17,2.78,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80112,-70.95368,316.27,0.42,0.61,2023-10-12,634,N,VIIRS,n,2,280.96,1.54,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80084,-70.95228,311.52,0.42,0.61,2023-10-12,634,N,VIIRS,n,2,280.28,1.59,N,2,VIIRS_SNPP_SP,2023-10-09
-33.1035,-70.65888,351.54,0.41,0.45,2023-10-12,1856,N,VIIRS,n,2,310.49,4.78,D,0,VIIRS_SNPP_SP,2023-10-09
-33.10262,-70.65466,337.02,0.41,0.45,2023-10-12,1856,N,VIIRS,n,2,309.98,3.47,D,0,VIIRS_SNPP_SP,2023-10-09
-33.08681,-70.77171,349.64,0.4,0.44,2023-10-12,1856,N,VIIRS,n,2,311.79,4.82,D,0,VIIRS_SNPP_SP,2023-10-09
-32.96029,-71.22623,335.63,0.38,0.44,2023-10-12,1856,N,VIIRS,n,2,304.79,2.23,D,0,VIIRS_SNPP_SP,2023-10-09
-32.80383,-70.95269,345.6,0.4,0.44,2023-10-12,1856,N,VIIRS,n,2,311.69,10.05,D,2,VIIRS_SNPP_SP,2023-10-09
-32.14445,-71.35066,347.38,0.39,0.44,2023-10-12,1857,N,VIIRS,n,2,308.49,2.59,D,0,VIIRS_SNPP_SP,2023-10-09
-32.14315,-71.35105,345.82,0.39,0.44,2023-10-12,1857,N,VIIRS,n,2,308.51,2.57,D,0,VIIRS_SNPP_SP,2023-10-09
-33.29637,-70.72887,321.68,0.47,0.48,2023-10-13,615,N,VIIRS,n,2,283.89,3.11,N,2,VIIRS_SNPP_SP,2023-10-09
-33.29386,-70.72965,324.63,0.47,0.48,2023-10-13,615,N,VIIRS,n,2,284.06,3.27,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80473,-70.9537,311.24,0.45,0.47,2023-10-13,615,N,VIIRS,n,2,283.47,2.0,N,2,VIIRS_SNPP_SP,2023-10-09
-32.80037,-70.95304,303.4,0.45,0.47,2023-10-13,615,N,VIIRS,n,2,283.2,1.05,N,2,VIIRS_SNPP_SP,2023-10-09
-32.8032,-70.95213,336.61,0.4,0.37,2023-10-13,1838,N,VIIRS,l,2,309.03,3.57,D,2,VIIRS_SNPP_SP,2023-10-09
-33.29931,-70.72929,301.67,0.43,0.38,2023-10-14,556,N,VIIRS,n,2,282.5,0.79,N,0,VIIRS_SNPP_SP,2023-10-14
-33.29617,-70.72655,327.62,0.42,0.38,2023-10-14,556,N,VIIRS,n,2,284.86,2.6,N,2,VIIRS_SNPP_SP,2023-10-14
-33.2958,-70.72862,329.3,0.43,0.38,2023-10-14,556,N,VIIRS,n,2,287.48,5.26,N,2,VIIRS_SNPP_SP,2023-10-14
-33.29555,-70.73115,318.67,0.42,0.38,2023-10-14,556,N,VIIRS,n,2,284.68,2.6,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80236,-70.95267,319.05,0.42,0.37,2023-10-14,556,N,VIIRS,n,2,284.84,1.99,N,2,VIIRS_SNPP_SP,2023-10-14
-33.47261,-70.63947,331.18,0.44,0.38,2023-10-14,1819,N,VIIRS,l,2,304.51,1.3,D,0,VIIRS_SNPP_SP,2023-10-14
-33.33761,-70.69385,338.01,0.44,0.38,2023-10-14,1819,N,VIIRS,n,2,305.28,2.8,D,0,VIIRS_SNPP_SP,2023-10-14
-33.29436,-70.72607,335.87,0.44,0.38,2023-10-14,1819,N,VIIRS,l,2,309.82,1.79,D,2,VIIRS_SNPP_SP,2023-10-14
-33.14882,-70.831,295.69,0.41,0.37,2023-10-15,537,N,VIIRS,n,2,282.64,0.65,N,2,VIIRS_SNPP_SP,2023-10-14
-32.92791,-71.50487,296.57,0.43,0.38,2023-10-15,537,N,VIIRS,n,2,285.53,0.74,N,0,VIIRS_SNPP_SP,2023-10-14
-32.80275,-70.95199,353.8,0.5,0.49,2023-10-15,1800,N,VIIRS,n,2,304.97,10.13,D,2,VIIRS_SNPP_SP,2023-10-14
-32.80541,-70.95243,300.71,0.44,0.46,2023-10-16,518,N,VIIRS,n,2,281.99,1.12,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80368,-70.95389,340.29,0.44,0.46,2023-10-16,518,N,VIIRS,n,2,285.02,10.05,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80116,-70.95123,339.61,0.44,0.46,2023-10-16,518,N,VIIRS,n,2,284.57,7.21,N,2,VIIRS_SNPP_SP,2023-10-14
-32.79945,-70.95261,319.92,0.44,0.46,2023-10-16,518,N,VIIRS,n,2,281.34,1.84,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80145,-70.95444,343.85,0.47,0.64,2023-10-16,1741,N,VIIRS,n,2,302.38,3.73,D,2,VIIRS_SNPP_SP,2023-10-14
-32.80358,-70.95306,367.0,0.44,0.62,2023-10-16,1921,N,VIIRS,h,2,303.54,7.76,D,2,VIIRS_SNPP_SP,2023-10-14
-33.29609,-70.72841,303.73,0.38,0.59,2023-10-17,500,N,VIIRS,n,2,279.1,1.05,N,2,VIIRS_SNPP_SP,2023-10-14
-33.29561,-70.7309,308.54,0.38,0.59,2023-10-17,500,N,VIIRS,n,2,279.39,1.18,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80458,-70.95078,295.75,0.4,0.6,2023-10-17,500,N,VIIRS,n,2,281.85,2.26,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80342,-70.95539,333.47,0.4,0.6,2023-10-17,500,N,VIIRS,n,2,284.72,2.26,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80159,-70.95152,331.67,0.4,0.6,2023-10-17,500,N,VIIRS,n,2,283.76,3.29,N,2,VIIRS_SNPP_SP,2023-10-14
-32.80044,-70.95596,303.21,0.4,0.6,2023-10-17,500,N,VIIRS,n,2,283.41,3.45,N,2,VIIRS_SNPP_SP,2023-10-14
-33.29784,-71.44636,349.35,0.45,0.47,2023-10-17,1903,N,VIIRS,n,2,299.49,6.8,D,0,VIIRS_SNPP_SP,2023-10-14
-33.2964,-71.44505,353.04,0.45,0.47,2023-10-17,1903,N,VIIRS,n,2,300.18,5.39,D,0,VIIRS_SNPP_SP,2023-10-14
-33.10474,-70.63934,336.95,0.5,0.49,2023-10-17,1903,N,VIIRS,l,2,308.97,4.93,D,0,VIIRS_SNPP_SP,2023-10-14
-33.10459,-70.63671,341.4,0.5,0.49,2023-10-17,1903,N,VIIRS,n,2,309.4,6.16,D,0,VIIRS_SNPP_SP,2023-10-14
-32.95354,-70.70982,354.2,0.5,0.49,2023-10-17,1903,N,VIIRS,n,2,308.55,6.75,D,0,VIIRS_SNPP_SP,2023-10-14
-32.80185,-70.9534,344.15,0.49,0.48,2023-10-17,1903,N,VIIRS,n,2,304.91,8.91,D,2,VIIRS_SNPP_SP,2023-10-14
-32.23611,-70.81187,349.1,0.51,0.49,2023-10-17,1903,N,VIIRS,n,2,312.37,7.32,D,0,VIIRS_SNPP_SP,2023-10-14
-33.52798,-70.90289,297.18,0.57,0.52,2023-10-18,621,N,VIIRS,n,2,280.41,1.32,N,0,VIIRS_SNPP_SP,2023-10-14
-33.52301,-70.90382,327.92,0.57,0.52,2023-10-18,621,N,VIIRS,n,2,280.05,3.23,N,0,VIIRS_SNPP_SP,2023-10-14
-33.29609,-70.72971,336.13,0.44,0.38,2023-10-18,1844,N,VIIRS,n,2,308.91,2.69,D,2,VIIRS_SNPP_SP,2023-10-14
-32.8047,-70.9531,332.4,0.44,0.38,2023-10-18,1844,N,VIIRS,l,2,306.81,6.26,D,2,VIIRS_SNPP_SP,2023-10-14
-32.80386,-70.94849,333.39,0.44,0.38,2023-10-18,1844,N,VIIRS,n,2,302.57,5.26,D,2,VIIRS_SNPP_SP,2023-10-14
-32.80217,-70.95213,340.83,0.44,0.38,2023-10-18,1844,N,VIIRS,n,2,306.01,12.72,D,2,VIIRS_SNPP_SP,2023-10-14
-33.15438,-70.89596,296.0,0.48,0.4,2023-10-19,602,N,VIIRS,n,2,279.72,0.63,N,0,VIIRS_SNPP_SP,2023-10-19
-32.80343,-70.9551,319.41,0.47,0.4,2023-10-19,602,N,VIIRS,n,2,284.67,1.79,N,2,VIIRS_SNPP_SP,2023-10-19
-32.80175,-70.95324,318.66,0.47,0.4,2023-10-19,602,N,VIIRS,n,2,283.71,2.15,N,2,VIIRS_SNPP_SP,2023-10-19
-32.804,-70.953,334.13,0.39,0.36,2023-10-20,543,N,VIIRS,n,2,281.85,10.09,N,2,VIIRS_SNPP_SP,2023-10-19
-32.80333,-70.95715,296.31,0.39,0.36,2023-10-20,543,N,VIIRS,n,2,275.85,0.91,N,2,VIIRS_SNPP_SP,2023-10-19
-32.80067,-70.95225,315.98,0.39,0.36,2023-10-20,543,N,VIIRS,n,2,275.28,1.79,N,2,VIIRS_SNPP_SP,2023-10-19
-33.10393,-70.78551,357.39,0.6,0.53,2023-10-22,1909,N,VIIRS,n,2,294.18,12.48,D,0,VIIRS_SNPP_SP,2023-10-19
-33.10061,-70.7934,341.55,0.6,0.53,2023-10-22,1909,N,VIIRS,n,2,296.57,8.41,D,0,VIIRS_SNPP_SP,2023-10-19
-33.09911,-70.78711,357.04,0.6,0.53,2023-10-22,1909,N,VIIRS,l,2,298.24,12.48,D,0,VIIRS_SNPP_SP,2023-10-19
-33.29459,-70.72948,336.77,0.51,0.41,2023-10-23,1850,N,VIIRS,n,2,305.76,4.06,D,2,VIIRS_SNPP_SP,2023-10-19
-32.80382,-70.95348,331.52,0.51,0.41,2023-10-23,1850,N,VIIRS,n,2,305.37,3.68,D,2,VIIRS_SNPP_SP,2023-10-19
-32.3927,-70.47836,330.22,0.54,0.42,2023-10-23,1850,N,VIIRS,l,2,304.8,1.78,D,0,VIIRS_SNPP_SP,2023-10-19
-33.06506,-70.90028,296.04,0.57,0.43,2023-10-24,609,N,VIIRS,n,2,273.96,0.92,N,0,VIIRS_SNPP_SP,2023-10-24
-33.29464,-70.72607,335.82,0.38,0.36,2023-10-24,1831,N,VIIRS,l,2,308.93,1.9,D,2,VIIRS_SNPP_SP,2023-10-24
-32.80511,-70.95112,334.29,0.38,0.36,2023-10-24,1831,N,VIIRS,n,2,306.52,3.69,D,2,VIIRS_SNPP_SP,2023-10-24
-32.80177,-70.95183,340.95,0.38,0.36,2023-10-24,1831,N,VIIRS,n,2,306.78,25.97,D,2,VIIRS_SNPP_SP,2023-10-24
-33.08536,-70.76906,328.89,0.39,0.36,2023-10-25,550,N,VIIRS,n,2,278.88,3.72,N,0,VIIRS_SNPP_SP,2023-10-24
-33.08411,-70.77749,327.65,0.39,0.36,2023-10-25,550,N,VIIRS,n,2,280.62,1.93,N,0,VIIRS_SNPP_SP,2023-10-24
-32.80416,-70.9501,313.61,0.39,0.36,2023-10-25,550,N,VIIRS,n,2,283.2,1.8,N,2,VIIRS_SNPP_SP,2023-10-24
-32.80354,-70.95425,327.29,0.39,0.36,2023-10-25,550,N,VIIRS,n,2,286.25,3.12,N,2,VIIRS_SNPP_SP,2023-10-24
-33.41275,-70.78906,312.59,0.45,0.39,2023-10-26,531,N,VIIRS,n,2,281.06,1.72,N,0,VIIRS_SNPP_SP,2023-10-24
-32.80305,-70.9504,302.42,0.47,0.39,2023-10-26,531,N,VIIRS,n,2,283.16,0.97,N,2,VIIRS_SNPP_SP,2023-10-24
-32.8021,-70.95545,298.1,0.47,0.39,2023-10-26,531,N,VIIRS,n,2,283.08,1.22,N,2,VIIRS_SNPP_SP,2023-10-24
-33.6084,-71.47966,340.89,0.34,0.56,2023-10-26,1754,N,VIIRS,n,2,295.41,3.29,D,0,VIIRS_SNPP_SP,2023-10-24
-33.29375,-70.72713,315.37,0.51,0.49,2023-10-27,512,N,VIIRS,n,2,282.51,1.33,N,2,VIIRS_SNPP_SP,2023-10-24
-32.80505,-70.94884,297.85,0.79,0.78,2023-10-27,653,N,VIIRS,n,2,278.67,2.54,N,2,VIIRS_SNPP_SP,2023-10-24
-32.80489,-70.95675,300.45,0.79,0.78,2023-10-27,653,N,VIIRS,n,2,279.03,2.76,N,2,VIIRS_SNPP_SP,2023-10-24
-32.79976,-70.9485,297.48,0.79,0.78,2023-10-27,653,N,VIIRS,n,2,278.58,1.65,N,0,VIIRS_SNPP_SP,2023-10-24
-32.79954,-70.95705,298.08,0.79,0.78,2023-10-27,653,N,VIIRS,n,2,278.63,1.65,N,2,VIIRS_SNPP_SP,2023-10-24
-33.29523,-70.73063,302.05,0.46,0.63,2023-10-28,454,N,VIIRS,n,2,278.91,1.42,N,2,VIIRS_SNPP_SP,2023-10-24
-32.80178,-70.95328,295.16,0.42,0.37,2023-10-30,556,N,VIIRS,n,2,267.17,0.77,N,2,VIIRS_SNPP_SP,2023-10-29
-33.29565,-70.72653,332.22,0.49,0.49,2023-10-31,1800,N,VIIRS,l,2,303.78,2.02,D,2,VIIRS_SNPP_SP,2023-10-29
-32.80489,-70.9513,340.77,0.5,0.49,2023-10-31,1800,N,VIIRS,n,2,303.59,6.3,D,2,VIIRS_SNPP_SP,2023-10-29
-32.80481,-70.95493,335.24,0.5,0.49,2023-10-31,1800,N,VIIRS,n,2,303.98,3.67,D,2,VIIRS_SNPP_SP,2023-10-29
-32.80397,-70.95287,306.56,0.44,0.46,2023-11-01,518,N,VIIRS,n,2,281.46,1.93,N,2,VIIRS_SNPP_SP,2023-10-29
-32.79975,-70.95161,304.07,0.44,0.46,2023-11-01,518,N,VIIRS,n,2,281.47,1.29,N,2,VIIRS_SNPP_SP,2023-10-29
-33.15037,-70.89795,300.97,0.43,0.46,2023-11-01,519,N,VIIRS,n,2,279.89,0.61,N,0,VIIRS_SNPP_SP,2023-10-29
-33.62933,-71.57661,341.21,0.43,0.46,2023-11-02,1903,N,VIIRS,n,2,295.5,2.72,D,0,VIIRS_SNPP_SP,2023-10-29
-33.62733,-71.57615,340.61,0.44,0.46,2023-11-02,1903,N,VIIRS,n,2,295.32,3.51,D,0,VIIRS_SNPP_SP,2023-10-29
-33.55963,-71.21367,348.72,0.46,0.47,2023-11-02,1903,N,VIIRS,n,2,304.58,7.46,D,0,VIIRS_SNPP_SP,2023-10-29
-33.55735,-71.24713,343.05,0.45,0.47,2023-11-02,1903,N,VIIRS,n,2,300.69,5.79,D,0,VIIRS_SNPP_SP,2023-10-29
-33.55731,-71.24572,348.02,0.45,0.47,2023-11-02,1903,N,VIIRS,n,2,300.49,4.65,D,0,VIIRS_SNPP_SP,2023-10-29
-33.41788,-71.60088,337.18,0.44,0.46,2023-11-02,1903,N,VIIRS,n,2,294.68,2.52,D,0,VIIRS_SNPP_SP,2023-10-29
-33.38321,-71.39356,343.99,0.45,0.47,2023-11-02,1903,N,VIIRS,n,2,295.42,3.02,D,0,VIIRS_SNPP_SP,2023-10-29
-33.29543,-71.45091,343.89,0.45,0.47,2023-11-02,1903,N,VIIRS,n,2,298.79,5.05,D,0,VIIRS_SNPP_SP,2023-10-29
-33.29142,-71.39052,344.33,0.45,0.47,2023-11-02,1903,N,VIIRS,n,2,296.05,3.64,D,0,VIIRS_SNPP_SP,2023-10-29
-33.28713,-71.39178,341.74,0.45,0.47,2023-11-02,1903,N,VIIRS,n,2,295.6,3.64,D,0,VIIRS_SNPP_SP,2023-10-29
-33.12891,-70.78146,335.61,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,297.63,3.29,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10687,-70.68515,343.0,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,300.42,5.11,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10662,-70.6825,355.03,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,301.37,6.37,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10636,-70.79124,343.75,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,294.35,10.07,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10574,-70.67997,353.81,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,301.41,5.11,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10547,-70.67738,351.77,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,301.33,8.37,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10522,-70.78602,356.44,0.49,0.49,2023-11-02,1903,N,VIIRS,l,2,299.81,19.91,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10462,-70.67487,347.08,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,300.98,4.92,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10432,-70.67232,348.84,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,301.42,8.37,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10352,-70.66983,345.85,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,300.7,4.92,D,0,VIIRS_SNPP_SP,2023-10-29
-33.1032,-70.6673,346.83,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,300.96,8.41,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10217,-70.68391,336.56,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,299.67,6.37,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10192,-70.79263,355.92,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,298.61,10.07,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10131,-70.638,340.85,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,298.52,8.74,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10083,-70.63561,349.02,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,299.24,9.11,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10078,-70.78741,356.65,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,301.6,19.91,D,0,VIIRS_SNPP_SP,2023-10-29
-33.10017,-70.65458,336.24,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,297.18,3.51,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09975,-70.65206,339.6,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,298.81,6.69,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09964,-70.78223,335.93,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,294.4,19.91,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09905,-70.64946,337.27,0.5,0.49,2023-11-02,1903,N,VIIRS,n,2,298.24,3.51,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09749,-70.79401,353.17,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,298.13,9.17,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09635,-70.78883,356.38,0.49,0.49,2023-11-02,1903,N,VIIRS,l,2,299.29,11.89,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09305,-70.7954,347.4,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,295.4,9.17,D,0,VIIRS_SNPP_SP,2023-10-29
-33.09193,-70.79029,340.26,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,295.02,11.89,D,0,VIIRS_SNPP_SP,2023-10-29
-32.76152,-71.17959,340.19,0.48,0.48,2023-11-02,1903,N,VIIRS,n,2,299.97,1.67,D,0,VIIRS_SNPP_SP,2023-10-29
-32.32346,-71.06888,347.51,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,302.91,2.98,D,0,VIIRS_SNPP_SP,2023-10-29
-32.32327,-71.07186,339.15,0.49,0.49,2023-11-02,1903,N,VIIRS,n,2,302.34,3.75,D,0,VIIRS_SNPP_SP,2023-10-29
-33.5975,-71.0472,307.37,0.68,0.74,2023-11-03,441,N,VIIRS,n,2,279.13,2.75,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59668,-71.04607,309.21,0.68,0.74,2023-11-03,441,N,VIIRS,n,2,279.1,2.31,N,0,VIIRS_SNPP_SP,2023-11-03
-33.1718,-70.63692,305.13,0.67,0.74,2023-11-03,441,N,VIIRS,n,2,276.36,2.1,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59718,-71.04112,308.48,0.56,0.52,2023-11-03,621,N,VIIRS,n,2,279.4,1.27,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59665,-71.04736,300.21,0.56,0.52,2023-11-03,621,N,VIIRS,n,2,279.09,1.27,N,0,VIIRS_SNPP_SP,2023-11-03
-33.17422,-70.63758,328.4,0.59,0.53,2023-11-03,621,N,VIIRS,n,2,277.24,5.14,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59971,-71.04121,302.17,0.56,0.52,2023-11-03,622,N,VIIRS,n,2,279.27,0.8,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59921,-71.04754,306.13,0.56,0.52,2023-11-03,622,N,VIIRS,n,2,280.05,1.5,N,0,VIIRS_SNPP_SP,2023-11-03
-33.29709,-70.73051,309.86,0.49,0.4,2023-11-04,602,N,VIIRS,n,2,284.53,1.76,N,2,VIIRS_SNPP_SP,2023-11-03
-33.29332,-70.72987,318.6,0.49,0.4,2023-11-04,602,N,VIIRS,n,2,285.21,1.76,N,2,VIIRS_SNPP_SP,2023-11-03
-32.80294,-70.95327,311.06,0.47,0.4,2023-11-04,602,N,VIIRS,n,2,286.95,1.98,N,2,VIIRS_SNPP_SP,2023-11-03
-32.78765,-71.48682,297.82,0.45,0.39,2023-11-04,602,N,VIIRS,n,2,283.85,0.49,N,2,VIIRS_SNPP_SP,2023-11-03
-32.7875,-71.48496,298.92,0.45,0.39,2023-11-04,602,N,VIIRS,n,2,284.17,0.43,N,2,VIIRS_SNPP_SP,2023-11-03
-33.60009,-71.04015,295.39,0.48,0.4,2023-11-04,603,N,VIIRS,n,2,283.61,1.28,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59946,-71.04546,319.87,0.48,0.4,2023-11-04,603,N,VIIRS,n,2,283.88,1.28,N,0,VIIRS_SNPP_SP,2023-11-03
-33.59639,-71.03943,300.53,0.48,0.4,2023-11-04,603,N,VIIRS,n,2,283.49,0.63,N,0,VIIRS_SNPP_SP,2023-11-03
-33.29662,-70.72922,337.07,0.4,0.37,2023-11-04,1825,N,VIIRS,l,2,311.31,3.88,D,2,VIIRS_SNPP_SP,2023-11-03
-33.5362,-71.09263,326.88,0.39,0.36,2023-11-05,544,N,VIIRS,n,2,284.27,2.09,N,0,VIIRS_SNPP_SP,2023-11-03
-33.53553,-71.09678,302.75,0.39,0.36,2023-11-05,544,N,VIIRS,n,2,283.22,1.9,N,0,VIIRS_SNPP_SP,2023-11-03
-32.8033,-70.9514,344.07,0.41,0.45,2023-11-05,1806,N,VIIRS,n,2,307.11,6.55,D,2,VIIRS_SNPP_SP,2023-11-03
-32.80386,-70.95316,312.69,0.55,0.42,2023-11-06,525,N,VIIRS,n,2,285.42,2.6,N,2,VIIRS_SNPP_SP,2023-11-03
-32.80205,-70.95337,311.28,0.55,0.42,2023-11-06,525,N,VIIRS,n,2,285.02,2.53,N,2,VIIRS_SNPP_SP,2023-11-03
-32.80643,-70.95239,330.5,0.38,0.59,2023-11-06,1747,N,VIIRS,n,2,301.11,2.09,D,2,VIIRS_SNPP_SP,2023-11-03
-32.80094,-70.95322,351.93,0.38,0.59,2023-11-06,1747,N,VIIRS,n,2,299.79,5.14,D,2,VIIRS_SNPP_SP,2023-11-03
-32.80579,-70.95251,340.28,0.7,0.75,2023-11-07,1728,N,VIIRS,n,2,302.07,7.87,D,2,VIIRS_SNPP_SP,2023-11-03
-32.8021,-70.95335,344.37,0.71,0.75,2023-11-07,1728,N,VIIRS,n,2,301.52,8.08,D,2,VIIRS_SNPP_SP,2023-11-03
-33.48188,-70.72084,338.78,0.59,0.53,2023-11-07,1909,N,VIIRS,n,2,303.97,3.38,D,0,VIIRS_SNPP_SP,2023-11-03
-33.29784,-70.72821,303.66,0.36,0.57,2023-11-08,628,N,VIIRS,n,2,284.71,0.6,N,2,VIIRS_SNPP_SP,2023-11-08
-33.29663,-70.72639,296.94,0.36,0.57,2023-11-08,628,N,VIIRS,n,2,284.03,0.74,N,2,VIIRS_SNPP_SP,2023-11-08
-33.29634,-70.73036,306.45,0.36,0.57,2023-11-08,628,N,VIIRS,n,2,285.13,0.74,N,2,VIIRS_SNPP_SP,2023-11-08
-33.29245,-70.72769,304.72,0.36,0.57,2023-11-08,628,N,VIIRS,n,2,284.77,0.39,N,2,VIIRS_SNPP_SP,2023-11-08
-33.29647,-70.72828,337.64,0.51,0.41,2023-11-08,1850,N,VIIRS,l,2,312.05,3.53,D,2,VIIRS_SNPP_SP,2023-11-08
-33.10171,-70.64383,343.78,0.52,0.41,2023-11-08,1850,N,VIIRS,l,2,314.56,6.13,D,0,VIIRS_SNPP_SP,2023-11-08
